h,0,totalCurrent,gyro,motorSpeedLeft,motorSpeedRight,motorRoller,batteryVoltage,pdpTemp,accelX,accelY,accelZ,current1,current2,current3,current14,current15
d,356,947616.0,947620.0,947623.0,947624.0,947626.0,947627.0,947628.0,947629.0,947633.0,947634.0,947635.0,947636.0,947637.0,947638.0,947640.0
d,357,949852.0,949852.0,949852.0,949852.0,949852.0,949852.0,949852.0,949852.0,949852.0,949852.0,949853.0,949854.0,949856.0,949857.0,949859.0
d,358,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0,953094.0
d,359,955766.0,955772.0,955775.0,955776.0,955778.0,955779.0,955780.0,955782.0,955783.0,955787.0,955788.0,955789.0,955790.0,955792.0,955793.0
d,360,958879.0,958882.0,958884.0,958885.0,958886.0,958888.0,958889.0,958890.0,958892.0,958893.0,958896.0,958897.0,958898.0,958900.0,958901.0
d,361,961668.0,961668.0,961668.0,961669.0,961670.0,961671.0,961672.0,961673.0,961674.0,961675.0,961676.0,961677.0,961680.0,961681.0,961682.0
d,362,964826.0,964832.0,964834.0,964835.0,964837.0,964838.0,964839.0,964840.0,964842.0,964843.0,964844.0,964845.0,964847.0,964848.0,964851.0
d,363,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0,967079.0
d,364,970168.0,970172.0,970174.0,970176.0,970177.0,970179.0,970180.0,970181.0,970183.0,970184.0,970185.0,970186.0,970187.0,970188.0,970189.0
d,365,973033.0,973039.0,973040.0,973040.0,973040.0,973041.0,973041.0,973042.0,973043.0,973044.0,973045.0,973046.0,973047.0,973047.0,973047.0
d,366,975498.0,975503.0,975505.0,975507.0,975508.0,975510.0,975511.0,975512.0,975512.0,975512.0,975512.0,975512.0,975512.0,975512.0,975512.0
d,367,978550.0,978553.0,978555.0,978556.0,978558.0,978559.0,978560.0,978562.0,978563.0,978564.0,978565.0,978567.0,978568.0,978569.0,978570.0
d,368,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0,981676.0
d,369,983866.0,983866.0,983868.0,983869.0,983870.0,983871.0,983872.0,983873.0,983874.0,983875.0,983876.0,983877.0,983878.0,983879.0,983880.0
d,370,986778.0,986781.0,986782.0,986784.0,986785.0,986786.0,986788.0,986789.0,986790.0,986791.0,986793.0,986794.0,986795.0,986796.0,986797.0
d,371,989440.0,989444.0,989446.0,989448.0,989449.0,989451.0,989452.0,989453.0,989455.0,989456.0,989457.0,989459.0,989460.0,989461.0,989462.0
d,372,992224.0,992224.0,992224.0,992228.0,992230.0,992231.0,992232.0,992233.0,992235.0,992236.0,992237.0,992239.0,992241.0,992243.0,992244.0
d,373,995278.0,995281.0,995283.0,995284.0,995286.0,995287.0,995288.0,995289.0,995291.0,995292.0,995293.0,995295.0,995296.0,995297.0,995298.0
d,374,997981.0,997981.0,997981.0,997981.0,997983.0,997984.0,997985.0,997987.0,997988.0,997989.0,997990.0,997992.0,997993.0,997994.0,997995.0
d,375,1000868.0,1000871.0,1000873.0,1000875.0,1000876.0,1000877.0,1000879.0,1000880.0,1000881.0,1000883.0,1000884.0,1000885.0,1000886.0,1000887.0,1000888.0
d,376,1003406.0,1003406.0,1003406.0,1003406.0,1003406.0,1003406.0,1003406.0,1003406.0,1003406.0,1003406.0,1003406.0,1003406.0,1003406.0,1003407.0,1003407.0
d,377,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0,1006073.0
d,378,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0,1009302.0
d,379,1011685.0,1011690.0,1011695.0,1011697.0,1011699.0,1011701.0,1011703.0,1011705.0,1011707.0,1011709.0,1011710.0,1011711.0,1011712.0,1011713.0,1011714.0
d,380,1014590.0,1014595.0,1014597.0,1014598.0,1014600.0,1014601.0,1014602.0,1014603.0,1014605.0,1014606.0,1014607.0,1014608.0,1014609.0,1014611.0,1014612.0
d,381,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0,1017708.0
d,382,1020021.0,1020021.0,1020022.0,1020023.0,1020024.0,1020026.0,1020027.0,1020028.0,1020029.0,1020030.0,1020031.0,1020032.0,1020033.0,1020034.0,1020035.0
d,383,1022966.0,1022971.0,1022974.0,1022975.0,1022977.0,1022978.0,1022979.0,1022980.0,1022982.0,1022983.0,1022984.0,1022985.0,1022986.0,1022987.0,1022990.0
d,384,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0,1025949.0
d,385,1028727.0,1028728.0,1028730.0,1028732.0,1028733.0,1028734.0,1028735.0,1028736.0,1028738.0,1028739.0,1028740.0,1028741.0,1028742.0,1028743.0,1028744.0
d,386,1031177.0,1031182.0,1031184.0,1031186.0,1031187.0,1031188.0,1031189.0,1031191.0,1031192.0,1031193.0,1031194.0,1031195.0,1031197.0,1031198.0,1031199.0
d,387,1034308.0,1034312.0,1034314.0,1034315.0,1034317.0,1034318.0,1034319.0,1034320.0,1034322.0,1034323.0,1034324.0,1034325.0,1034326.0,1034328.0,1034329.0
d,388,1036960.0,1036963.0,1036964.0,1036965.0,1036966.0,1036967.0,1036967.0,1036968.0,1036969.0,1036970.0,1036971.0,1036971.0,1036972.0,1036972.0,1036973.0
d,389,1039625.0,1039630.0,1039632.0,1039633.0,1039635.0,1039636.0,1039637.0,1039638.0,1039640.0,1039641.0,1039642.0,1039643.0,1039644.0,1039645.0,1039647.0
d,390,1041986.0,1041986.0,1041986.0,1041986.0,1041986.0,1041988.0,1041990.0,1041991.0,1041994.0,1041995.0,1041997.0,1041998.0,1042000.0,1042002.0,1042003.0
d,391,1044940.0,1044943.0,1044945.0,1044946.0,1044948.0,1044949.0,1044950.0,1044952.0,1044953.0,1044954.0,1044955.0,1044956.0,1044958.0,1044959.0,1044960.0
d,392,1047200.0,1047200.0,1047200.0,1047200.0,1047201.0,1047201.0,1047202.0,1047203.0,1047204.0,1047205.0,1047206.0,1047207.0,1047208.0,1047209.0,1047210.0
d,393,1050071.0,1050075.0,1050077.0,1050078.0,1050080.0,1050081.0,1050082.0,1050083.0,1050085.0,1050086.0,1050087.0,1050088.0,1050090.0,1050091.0,1050092.0
d,394,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0,1053107.0
d,395,1055369.0,1055374.0,1055376.0,1055378.0,1055379.0,1055380.0,1055382.0,1055382.0,1055383.0,1055385.0,1055386.0,1055387.0,1055388.0,1055389.0,1055390.0
d,396,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0,1058131.0
d,397,1060457.0,1060459.0,1060461.0,1060461.0,1060462.0,1060463.0,1060464.0,1060465.0,1060466.0,1060467.0,1060467.0,1060468.0,1060469.0,1060471.0,1060472.0
d,398,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0,1063587.0
d,399,1066012.0,1066013.0,1066013.0,1066013.0,1066014.0,1066015.0,1066017.0,1066018.0,1066023.0,1066024.0,1066026.0,1066027.0,1066028.0,1066029.0,1066030.0
d,401,1072288.0,1072291.0,1072294.0,1072295.0,1072297.0,1072298.0,1072299.0,1072301.0,1072302.0,1072303.0,1072305.0,1072306.0,1072307.0,1072308.0,1072309.0
d,402,1074994.0,1075000.0,1075003.0,1075004.0,1075006.0,1075007.0,1075008.0,1075009.0,1075011.0,1075012.0,1075013.0,1075014.0,1075015.0,1075016.0,1075018.0
d,403,1077478.0,1077482.0,1077484.0,1077485.0,1077487.0,1077492.0,1077493.0,1077495.0,1077496.0,1077497.0,1077498.0,1077499.0,1077501.0,1077502.0,1077503.0
d,404,1079848.0,1079851.0,1079853.0,1079854.0,1079856.0,1079857.0,1079858.0,1079859.0,1079860.0,1079862.0,1079863.0,1079864.0,1079865.0,1079866.0,1079867.0
d,405,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0,1082432.0
d,406,1084974.0,1084978.0,1084980.0,1084981.0,1084983.0,1084984.0,1084985.0,1084986.0,1084988.0,1084989.0,1084990.0,1084991.0,1084992.0,1084994.0,1084995.0
d,407,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0,1088298.0
d,408,1090751.0,1090754.0,1090756.0,1090758.0,1090759.0,1090760.0,1090762.0,1090763.0,1090764.0,1090765.0,1090767.0,1090768.0,1090769.0,1090770.0,1090771.0
d,409,1093800.0,1093805.0,1093807.0,1093808.0,1093810.0,1093811.0,1093812.0,1093813.0,1093814.0,1093816.0,1093817.0,1093818.0,1093819.0,1093820.0,1093821.0
d,410,1096935.0,1096936.0,1096939.0,1096941.0,1096943.0,1096944.0,1096945.0,1096947.0,1096948.0,1096949.0,1096950.0,1096952.0,1096953.0,1096954.0,1096955.0
d,411,1100245.0,1100248.0,1100250.0,1100252.0,1100253.0,1100255.0,1100256.0,1100257.0,1100259.0,1100260.0,1100261.0,1100262.0,1100264.0,1100265.0,1100266.0
d,412,1102007.0,1102009.0,1102010.0,1102011.0,1102012.0,1102013.0,1102013.0,1102014.0,1102015.0,1102016.0,1102017.0,1102017.0,1102019.0,1102020.0,1102021.0
d,413,1104741.0,1104743.0,1104746.0,1104747.0,1104750.0,1104752.0,1104754.0,1104756.0,1104758.0,1104760.0,1104762.0,1104763.0,1104765.0,1104767.0,1104768.0
d,414,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0,1107721.0
d,415,1110066.0,1110066.0,1110066.0,1110066.0,1110066.0,1110066.0,1110066.0,1110066.0,1110066.0,1110067.0,1110068.0,1110069.0,1110070.0,1110071.0,1110072.0
d,416,1113002.0,1113006.0,1113008.0,1113010.0,1113011.0,1113013.0,1113014.0,1113015.0,1113016.0,1113018.0,1113019.0,1113020.0,1113021.0,1113022.0,1113023.0
d,417,1115880.0,1115884.0,1115887.0,1115888.0,1115889.0,1115891.0,1115892.0,1115893.0,1115894.0,1115895.0,1115897.0,1115898.0,1115899.0,1115900.0,1115901.0
d,418,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0,1118278.0
d,419,1120720.0,1120724.0,1120726.0,1120727.0,1120729.0,1120730.0,1120731.0,1120733.0,1120734.0,1120735.0,1120736.0,1120738.0,1120739.0,1120740.0,1120741.0
d,420,1123353.0,1123357.0,1123359.0,1123360.0,1123362.0,1123363.0,1123366.0,1123367.0,1123369.0,1123370.0,1123371.0,1123372.0,1123374.0,1123375.0,1123376.0
d,421,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0,1126289.0
d,422,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0,1129112.0
d,423,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0,1131678.0
d,424,1133988.0,1133990.0,1133991.0,1133992.0,1133994.0,1133995.0,1133996.0,1133997.0,1133999.0,1134000.0,1134001.0,1134002.0,1134003.0,1134005.0,1134006.0
d,425,1136444.0,1136448.0,1136450.0,1136452.0,1136454.0,1136455.0,1136456.0,1136458.0,1136459.0,1136460.0,1136462.0,1136463.0,1136464.0,1136465.0,1136466.0
d,426,1139306.0,1139310.0,1139312.0,1139313.0,1139315.0,1139316.0,1139317.0,1139318.0,1139320.0,1139321.0,1139322.0,1139323.0,1139325.0,1139326.0,1139327.0
d,427,1142478.0,1142483.0,1142485.0,1142486.0,1142488.0,1142489.0,1142490.0,1142492.0,1142493.0,1142494.0,1142495.0,1142496.0,1142497.0,1142499.0,1142500.0
d,428,1144903.0,1144905.0,1144906.0,1144907.0,1144908.0,1144909.0,1144909.0,1144910.0,1144911.0,1144912.0,1144913.0,1144914.0,1144915.0,1144915.0,1144916.0
d,429,1147144.0,1147147.0,1147149.0,1147150.0,1147152.0,1147153.0,1147154.0,1147155.0,1147156.0,1147158.0,1147159.0,1147160.0,1147161.0,1147162.0,1147163.0
d,430,1150141.0,1150145.0,1150147.0,1150148.0,1150150.0,1150151.0,1150152.0,1150154.0,1150155.0,1150156.0,1150157.0,1150159.0,1150160.0,1150161.0,1150162.0
d,431,1152395.0,1152399.0,1152401.0,1152402.0,1152404.0,1152405.0,1152406.0,1152407.0,1152409.0,1152410.0,1152411.0,1152412.0,1152413.0,1152415.0,1152416.0
d,432,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0,1155420.0
d,433,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0,1158412.0
d,434,1161136.0,1161141.0,1161143.0,1161145.0,1161146.0,1161147.0,1161149.0,1161150.0,1161151.0,1161153.0,1161154.0,1161155.0,1161156.0,1161157.0,1161159.0
d,435,1163403.0,1163403.0,1163403.0,1163403.0,1163403.0,1163403.0,1163403.0,1163403.0,1163403.0,1163403.0,1163403.0,1163403.0,1163403.0,1163404.0,1163405.0
d,436,1167092.0,1167096.0,1167098.0,1167099.0,1167101.0,1167102.0,1167103.0,1167105.0,1167106.0,1167107.0,1167109.0,1167110.0,1167111.0,1167112.0,1167114.0
d,437,1169748.0,1169754.0,1169756.0,1169757.0,1169759.0,1169760.0,1169761.0,1169762.0,1169764.0,1169765.0,1169766.0,1169767.0,1169769.0,1169770.0,1169771.0
d,438,1172875.0,1172879.0,1172881.0,1172883.0,1172884.0,1172886.0,1172887.0,1172888.0,1172890.0,1172891.0,1172892.0,1172894.0,1172895.0,1172896.0,1172897.0
d,439,1176080.0,1176080.0,1176080.0,1176080.0,1176081.0,1176082.0,1176083.0,1176084.0,1176085.0,1176087.0,1176088.0,1176089.0,1176090.0,1176091.0,1176092.0
d,440,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0,1179124.0
d,441,1181438.0,1181443.0,1181445.0,1181446.0,1181447.0,1181449.0,1181450.0,1181451.0,1181452.0,1181454.0,1181455.0,1181456.0,1181457.0,1181458.0,1181459.0
d,442,1184456.0,1184458.0,1184459.0,1184460.0,1184460.0,1184461.0,1184462.0,1184462.0,1184463.0,1184464.0,1184465.0,1184465.0,1184466.0,1184466.0,1184467.0
d,443,1186916.0,1186921.0,1186923.0,1186924.0,1186926.0,1186927.0,1186928.0,1186930.0,1186931.0,1186932.0,1186934.0,1186935.0,1186936.0,1186937.0,1186938.0
d,444,1189988.0,1189993.0,1189996.0,1189997.0,1189999.0,1190000.0,1190001.0,1190003.0,1190004.0,1190006.0,1190007.0,1190008.0,1190009.0,1190010.0,1190011.0
d,445,1193095.0,1193100.0,1193103.0,1193105.0,1193107.0,1193109.0,1193110.0,1193112.0,1193113.0,1193114.0,1193115.0,1193116.0,1193118.0,1193119.0,1193120.0
d,446,1195286.0,1195290.0,1195292.0,1195294.0,1195296.0,1195297.0,1195298.0,1195300.0,1195301.0,1195303.0,1195304.0,1195305.0,1195306.0,1195308.0,1195309.0
d,447,1198381.0,1198385.0,1198387.0,1198388.0,1198390.0,1198392.0,1198393.0,1198394.0,1198395.0,1198397.0,1198398.0,1198399.0,1198400.0,1198401.0,1198402.0
d,448,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0,1200495.0
d,449,1203397.0,1203400.0,1203400.0,1203400.0,1203400.0,1203400.0,1203400.0,1203400.0,1203400.0,1203400.0,1203401.0,1203402.0,1203403.0,1203403.0,1203404.0
d,450,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0,1205244.0
d,451,1208272.0,1208272.0,1208272.0,1208272.0,1208273.0,1208273.0,1208274.0,1208275.0,1208276.0,1208277.0,1208278.0,1208279.0,1208280.0,1208281.0,1208282.0
d,452,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0,1211393.0
d,453,1213566.0,1213571.0,1213573.0,1213574.0,1213576.0,1213577.0,1213578.0,1213579.0,1213581.0,1213582.0,1213583.0,1213584.0,1213585.0,1213587.0,1213588.0
d,454,1216203.0,1216207.0,1216209.0,1216210.0,1216212.0,1216213.0,1216214.0,1216215.0,1216217.0,1216218.0,1216219.0,1216220.0,1216221.0,1216222.0,1216224.0
d,455,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0,1218544.0
d,456,1222248.0,1222252.0,1222258.0,1222259.0,1222259.0,1222259.0,1222260.0,1222260.0,1222262.0,1222263.0,1222264.0,1222264.0,1222265.0,1222266.0,1222267.0
d,457,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224205.0,1224206.0
d,458,1227154.0,1227156.0,1227157.0,1227158.0,1227159.0,1227160.0,1227161.0,1227162.0,1227164.0,1227165.0,1227166.0,1227167.0,1227168.0,1227169.0,1227170.0
d,459,1229476.0,1229479.0,1229481.0,1229482.0,1229483.0,1229484.0,1229486.0,1229487.0,1229488.0,1229489.0,1229490.0,1229492.0,1229493.0,1229494.0,1229495.0
d,460,1231999.0,1231999.0,1231999.0,1231999.0,1231999.0,1232000.0,1232000.0,1232001.0,1232003.0,1232004.0,1232005.0,1232006.0,1232007.0,1232008.0,1232010.0
d,461,1234760.0,1234763.0,1234765.0,1234766.0,1234767.0,1234769.0,1234770.0,1234771.0,1234773.0,1234774.0,1234775.0,1234776.0,1234778.0,1234779.0,1234780.0
d,462,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0,1237970.0
d,463,1241267.0,1241271.0,1241277.0,1241278.0,1241280.0,1241281.0,1241281.0,1241282.0,1241284.0,1241285.0,1241286.0,1241287.0,1241287.0,1241287.0,1241287.0
d,464,1243697.0,1243699.0,1243701.0,1243701.0,1243702.0,1243703.0,1243704.0,1243705.0,1243706.0,1243707.0,1243707.0,1243708.0,1243709.0,1243710.0,1243711.0
d,465,1245978.0,1245982.0,1245984.0,1245986.0,1245987.0,1245988.0,1245989.0,1245991.0,1245992.0,1245993.0,1245994.0,1245996.0,1245997.0,1245998.0,1245999.0
d,466,1249163.0,1249166.0,1249168.0,1249170.0,1249171.0,1249173.0,1249174.0,1249175.0,1249177.0,1249178.0,1249179.0,1249181.0,1249182.0,1249183.0,1249184.0
d,467,1251076.0,1251080.0,1251082.0,1251084.0,1251085.0,1251086.0,1251087.0,1251088.0,1251090.0,1251091.0,1251092.0,1251093.0,1251095.0,1251096.0,1251097.0
d,468,1253817.0,1253817.0,1253817.0,1253817.0,1253817.0,1253817.0,1253817.0,1253818.0,1253819.0,1253820.0,1253821.0,1253821.0,1253822.0,1253823.0,1253824.0
d,469,1256499.0,1256502.0,1256503.0,1256505.0,1256506.0,1256507.0,1256508.0,1256510.0,1256511.0,1256512.0,1256513.0,1256515.0,1256516.0,1256517.0,1256518.0
d,470,1259497.0,1259499.0,1259500.0,1259501.0,1259502.0,1259503.0,1259503.0,1259504.0,1259505.0,1259506.0,1259507.0,1259508.0,1259509.0,1259510.0,1259511.0
d,471,1262226.0,1262231.0,1262233.0,1262235.0,1262236.0,1262238.0,1262239.0,1262240.0,1262242.0,1262243.0,1262244.0,1262245.0,1262247.0,1262248.0,1262249.0
d,472,1265312.0,1265316.0,1265319.0,1265320.0,1265322.0,1265323.0,1265324.0,1265325.0,1265327.0,1265328.0,1265329.0,1265330.0,1265331.0,1265333.0,1265334.0
d,473,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0,1268285.0
d,474,1271143.0,1271147.0,1271150.0,1271152.0,1271154.0,1271156.0,1271158.0,1271159.0,1271161.0,1271168.0,1271171.0,1271173.0,1271174.0,1271175.0,1271176.0
d,475,1274111.0,1274115.0,1274117.0,1274118.0,1274120.0,1274121.0,1274122.0,1274123.0,1274125.0,1274126.0,1274127.0,1274128.0,1274129.0,1274130.0,1274132.0
d,476,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0,1277143.0
d,477,1280277.0,1280282.0,1280285.0,1280287.0,1280288.0,1280288.0,1280288.0,1280289.0,1280290.0,1280291.0,1280292.0,1280293.0,1280294.0,1280295.0,1280297.0
d,478,1282467.0,1282472.0,1282474.0,1282476.0,1282477.0,1282478.0,1282479.0,1282480.0,1282482.0,1282483.0,1282484.0,1282485.0,1282486.0,1282487.0,1282489.0
d,479,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0,1285776.0
d,480,1288691.0,1288694.0,1288695.0,1288696.0,1288698.0,1288699.0,1288700.0,1288703.0,1288706.0,1288707.0,1288708.0,1288709.0,1288710.0,1288711.0,1288712.0
d,481,1291107.0,1291110.0,1291113.0,1291114.0,1291115.0,1291117.0,1291118.0,1291119.0,1291120.0,1291122.0,1291123.0,1291124.0,1291125.0,1291126.0,1291127.0
d,482,1294239.0,1294243.0,1294245.0,1294247.0,1294248.0,1294249.0,1294250.0,1294251.0,1294253.0,1294254.0,1294255.0,1294256.0,1294257.0,1294258.0,1294259.0
d,483,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0,1297502.0
d,484,1299983.0,1299988.0,1299990.0,1299992.0,1299994.0,1299995.0,1299996.0,1299998.0,1299999.0,1300000.0,1300001.0,1300003.0,1300004.0,1300005.0,1300006.0
d,485,1302653.0,1302655.0,1302656.0,1302657.0,1302658.0,1302659.0,1302660.0,1302661.0,1302662.0,1302663.0,1302664.0,1302666.0,1302667.0,1302668.0,1302669.0
d,486,1305153.0,1305162.0,1305164.0,1305166.0,1305167.0,1305169.0,1305170.0,1305171.0,1305173.0,1305174.0,1305175.0,1305177.0,1305178.0,1305179.0,1305180.0
d,487,1308266.0,1308269.0,1308271.0,1308272.0,1308273.0,1308274.0,1308275.0,1308276.0,1308280.0,1308283.0,1308284.0,1308285.0,1308287.0,1308288.0,1308290.0
d,488,1310989.0,1310994.0,1310996.0,1310997.0,1310999.0,1311000.0,1311001.0,1311003.0,1311004.0,1311005.0,1311006.0,1311008.0,1311009.0,1311010.0,1311011.0
d,489,1313879.0,1313882.0,1313884.0,1313885.0,1313886.0,1313888.0,1313889.0,1313890.0,1313891.0,1313893.0,1313894.0,1313895.0,1313896.0,1313897.0,1313898.0
d,490,1317066.0,1317070.0,1317071.0,1317072.0,1317073.0,1317074.0,1317074.0,1317074.0,1317074.0,1317074.0,1317075.0,1317076.0,1317077.0,1317078.0,1317078.0
d,491,1319193.0,1319197.0,1319199.0,1319200.0,1319202.0,1319203.0,1319204.0,1319205.0,1319207.0,1319208.0,1319209.0,1319210.0,1319211.0,1319213.0,1319214.0
d,492,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0,1322334.0
d,493,1325298.0,1325300.0,1325301.0,1325302.0,1325303.0,1325304.0,1325305.0,1325306.0,1325307.0,1325308.0,1325310.0,1325311.0,1325312.0,1325313.0,1325315.0
d,494,1327734.0,1327739.0,1327741.0,1327743.0,1327744.0,1327745.0,1327747.0,1327748.0,1327749.0,1327750.0,1327752.0,1327753.0,1327754.0,1327757.0,1327759.0
d,495,1330391.0,1330391.0,1330391.0,1330391.0,1330391.0,1330391.0,1330391.0,1330391.0,1330391.0,1330391.0,1330391.0,1330391.0,1330391.0,1330419.0,1330421.0
d,496,1333273.0,1333276.0,1333277.0,1333278.0,1333280.0,1333281.0,1333282.0,1333283.0,1333285.0,1333286.0,1333287.0,1333288.0,1333290.0,1333292.0,1333294.0
d,497,1336415.0,1336420.0,1336422.0,1336424.0,1336425.0,1336427.0,1336428.0,1336429.0,1336431.0,1336433.0,1336435.0,1336437.0,1336442.0,1336442.0,1336442.0
d,498,1338713.0,1338716.0,1338719.0,1338720.0,1338722.0,1338723.0,1338725.0,1338726.0,1338727.0,1338729.0,1338730.0,1338731.0,1338733.0,1338734.0,1338735.0
d,499,1341535.0,1341538.0,1341540.0,1341541.0,1341542.0,1341544.0,1341545.0,1341546.0,1341547.0,1341549.0,1341550.0,1341551.0,1341552.0,1341553.0,1341554.0
d,501,1346779.0,1346786.0,1346788.0,1346789.0,1346792.0,1346793.0,1346797.0,1346798.0,1346799.0,1346800.0,1346801.0,1346803.0,1346804.0,1346805.0,1346806.0
d,502,1349510.0,1349513.0,1349515.0,1349516.0,1349518.0,1349519.0,1349520.0,1349521.0,1349523.0,1349524.0,1349525.0,1349526.0,1349527.0,1349528.0,1349529.0
d,503,1352302.0,1352306.0,1352307.0,1352307.0,1352307.0,1352307.0,1352307.0,1352307.0,1352307.0,1352307.0,1352307.0,1352307.0,1352307.0,1352307.0,1352307.0
d,504,1355068.0,1355074.0,1355076.0,1355077.0,1355079.0,1355080.0,1355082.0,1355083.0,1355084.0,1355085.0,1355087.0,1355088.0,1355089.0,1355090.0,1355091.0
d,505,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0,1357954.0
d,506,1360174.0,1360177.0,1360179.0,1360180.0,1360181.0,1360183.0,1360184.0,1360185.0,1360186.0,1360188.0,1360189.0,1360190.0,1360191.0,1360192.0,1360193.0
d,507,1363108.0,1363110.0,1363111.0,1363112.0,1363113.0,1363114.0,1363120.0,1363122.0,1363123.0,1363124.0,1363125.0,1363126.0,1363127.0,1363128.0,1363129.0
d,508,1365607.0,1365611.0,1365613.0,1365614.0,1365616.0,1365617.0,1365618.0,1365619.0,1365627.0,1365629.0,1365632.0,1365633.0,1365634.0,1365635.0,1365637.0
